row_num,index,common_name,name_pub,name_mast_key,name_simbad,designation,category,manmask,reject_reason,had_data,civ_blue,civ_ew,f2500,z_catalog,z_adopted,z_ned,dv_ned_kms,z_simbad,dv_simbad_kms,z_flag,adopted_record,sulentic,note
250,270,2MASS J12210891+4228388,2MASS J12210891+4228388,2MASS J12210891+4228388,2MASS J12210891+4228388,J122108.93+422839.2,sdss,0,no_civ_data,no_civ_coverage,,,,0.2881621507280459,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV beyond the range of data in G140L"""
198,272,2MASS J11190530+5925140,2MASS J11190530+5925140,2MASS J11190530+5925140,2MASS J11190530+5925140,J111905.33+592514.0,sdss,0,no_civ_data,no_civ_coverage,,,,0.2898494716185003,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 1. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Might be CIV in G140L, but could be buried in the noise"""
456,274,FBQS J2226-0901,FBQS J2226-0901,FBQS J2226-0901,FBQS J2226-0901,J222634.05-090106.1,sdss,0,no_civ_data,no_civ_coverage,,,,0.2986224246034802,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
372,284,2MASS J14314604+0301444,2MASS J14314604+0301444,2MASS J14314604+0301444,2MASS J14314604+0301444,J143145.99+030143.8,sdss,0,no_civ_data,no_civ_coverage,,,,0.3405062626320304,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
212,294,Q1130+6026,SDSS J113002.99+602628.4,Q1130+6026,SDSS J113002.99+602628.4,J113002.99+602628.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.3741450071609884,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV is in noisy part of G140L data"""
210,295,LB 10203,LB 10203,LB 10203,LB 10203,J112736.38+265450.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.3794773916728525,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 2 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV coverage"""
304,307,2MASS J13304515+2813216,2MASS J13304515+2813216,2MASS J13304515+2813216,2MASS J13304515+2813216,J133045.15+281321.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.4171968473498484,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
184,310,4C 10.30,2E  2370,4C 10.30,2E  2370,J110047.88+104611.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.4226,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV coverage"""
120,326,QSO J0910+1014,QSO J0910+1014,QSO J0910+1014,QSO J0910+1014,J091029.75+101413.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.4633149219110179,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""Another G140L issue?  Just appears to cover CIV?"""
230,331,QSO J1154+0134,QSO J1154+0134,QSO J1154+0134,QSO J1154+0134,J115449.43+013443.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.4694367069366986,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV coverage in single G230L spectrum, it would be in the gaps"""
415,334,QSO J1619+3342,QSO J1619+3342,QSO J1619+3342,QSO J1619+3342,J161916.54+334238.5,sdss,0,no_civ_data,no_civ_coverage,,,,0.471421556235689,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
172,338,[VV98] J102847.0+391758,[VV98] J102847.0+391758,[VV98] J102847.0+391758,[VV98] J102847.0+391758,J102847.01+391800.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.4725085969907454,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No usable CIV data"""
404,349,QSO J1550+4001,QSO J1550+4001,QSO J1550+4001,QSO J1550+4001,J155048.29+400144.9,sdss,0,no_civ_data,no_civ_coverage,,,,0.4973878733789981,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV coverage?"""
48,355,PB 6739,PB  6739,PB 6739,PB  6739,J021225.56+010056.1,sdss,0,no_civ_data,no_civ_coverage,,,,0.5124950634903213,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""G140L ends 2253\,\AA; CIV at 2346\,\AA; apparent data at CIV is junk"""
253,367,LBQS 1222+1640,LBQS 1222+1640,LBQS 1222+1640,LBQS 1222+1640,J122503.21+162406.7,sdss,0,no_civ_data,no_civ_coverage,,,,0.5493114487048737,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV coverage in single G230L spectrum, it would be in the gaps"""
155,373,2MASS J10051419+5302398,2MASS J10051419+5302398,2MASS J10051419+5302398,2MASS J10051419+5302398,J100514.21+530240.0,sdss,0,no_civ_data,no_civ_coverage,,,,0.5624120032253861,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""No CIV in G140L"""
171,376,QSO J1028+4500,QSO J1028+4500,QSO J1028+4500,QSO J1028+4500,J102839.11+450009.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.5842076836706303,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV in G230L gaps"""
370,382,[VV2006] J142927.3+523849,[VV2006] J142927.3+523849,[VV2006] J142927.3+523849,[VV2006] J142927.3+523849,J142927.29+523849.4,sdss,0,no_civ_data,no_civ_coverage,,,,0.5949813137490401,,,,,,,none,,"No usable C IV in the regenerated tree: 0 unmasked pixels with a positive error within 25 A of 1549.48, across 1 spectrum/spectra. Cause: spans C IV but every pixel there is flagged or in a gap. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask blank. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet."
208,421,SBSG 1123+594A,SBSG 1123+594A,SBSG 1123+594A,SBSG 1123+594A,J112553.81+591021.5,sdss,0,no_civ_data,yes,,,,0.8540186436278705,,,,,,,none,,"No usable C IV in the regenerated tree: 5 unmasked pixels with a positive error within 25 A of 1549.48, across 3 spectrum/spectra. Cause: wavelength coverage does not reach C IV. Checked after the detector-segment fix, which recovered C IV for 27 other objects, so this is a real absence rather than an assembly gap. Consistent with the v22 sheet, which records manmask 0. Marked without individual review per GTR, who authorised that where the verdict agrees with the sheet. GTR note in v22: ""CIV not covered"""
